ID,Type,Blast,Play,Sleep,Consume,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
ENTJ_136_frame200,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_90_frame0,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_36_frame390,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJ_70_frame160,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTJc_25_frame180,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_48_frame410,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_114_frame90,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFPc_105_frame400,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_76_frame360,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_32_frame70,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_76_frame80,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJc_81_frame420,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_29_frame490,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_160_frame480,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_34_frame200,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_152_frame160,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTPc_69_frame280,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJc_44_frame100,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_53_frame330,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_151_frame430,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTPc_162_frame130,ENTPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ENFJ_88_frame110,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_20_frame470,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFJc_156_frame140,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_24_frame540,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_40_frame120,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_166_frame270,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJ_139_frame240,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_5_frame230,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INFP_2_frame170,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_91_frame40,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_15_frame240,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTP_160_frame0,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTPc_69_frame50,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESFP_85_frame110,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISFJ_172_frame590,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_170_frame340,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_150_frame220,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJ_6_frame90,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENTJc_83_frame500,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_39_frame110,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_89_frame560,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_18_frame320,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFPc_101_frame50,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_127_frame230,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_36_frame320,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_150_frame40,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFPc_102_frame520,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ISTP_167_frame600,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTJc_145_frame130,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFJc_122_frame90,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_76_frame30,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJc_81_frame490,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_29_frame420,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_53_frame380,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_113_frame10,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJ_7_frame310,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTP_17_frame360,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_40_frame190,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_132_frame290,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_41_frame50,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTPc_66_frame270,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
INTP_13_frame510,INTP_,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
INFJc_153_frame510,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTJc_150_frame290,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_51_frame210,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_45_frame570,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame370,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFPc_103_frame500,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJ_172_frame520,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISFP_173_frame230,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ISTP_167_frame370,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJ_57_frame160,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_52_frame230,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_5_frame90,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJc_39_frame460,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_73_frame240,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFJ_171_frame500,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISTPc_67_frame10,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTJc_36_frame40,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_78_frame220,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTP_160_frame140,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTP_159_frame260,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTP_14_frame340,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISFJc_122_frame170,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_98_frame30,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_61_frame200,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame520,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_54_frame380,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFP_173_frame60,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
INFJc_156_frame480,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_111_frame470,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTPc_117_frame90,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJ_11_frame520,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_97_frame0,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_37_frame290,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_146_frame110,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_137_frame300,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTP_168_frame330,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_19_frame290,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTPc_116_frame100,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJ_58_frame120,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_75_frame80,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_28_frame590,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_95_frame70,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJc_130_frame570,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INFJc_155_frame0,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_107_frame280,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_42_frame570,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_25_frame20,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_171_frame460,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_89_frame170,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_52_frame350,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame430,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_167_frame210,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFP_3_frame110,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTP_165_frame380,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESFP_84_frame170,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_136_frame40,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJc_78_frame340,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISTP_169_frame90,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFPc_65_frame140,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_95_frame320,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_23_frame490,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame380,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INTJ_11_frame440,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENTJc_80_frame0,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESFJc_75_frame290,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTJc_127_frame30,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJ_61_frame360,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame440,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISFJc_120_frame180,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INFJc_154_frame470,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTJc_143_frame490,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_35_frame260,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_45_frame160,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_124_frame370,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISFJ_172_frame130,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISFPc_56_frame290,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESTPc_107_frame40,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJ_8_frame230,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_22_frame520,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_36_frame240,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_156_frame50,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFP_84_frame50,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJ_89_frame400,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_171_frame110,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENTJc_83_frame460,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_29_frame540,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_142_frame280,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_134_frame240,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTJc_143_frame20,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_62_frame340,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_17_frame200,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_52_frame30,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_92_frame320,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_24_frame490,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_7_frame270,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTPc_116_frame510,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_72_frame290,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJ_59_frame50,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_170_frame290,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_28_frame180,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_172_frame440,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISFP_173_frame350,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ESTPc_109_frame210,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_45_frame410,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_167_frame60,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_151_frame60,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_154_frame100,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_42_frame160,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_104_frame40,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTJc_81_frame240,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESFJc_78_frame180,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_142_frame530,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame540,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_43_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_105_frame260,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_76_frame500,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_155_frame270,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_43_frame210,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_165_frame140,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISFJc_119_frame50,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_41_frame380,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_111_frame30,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_48_frame270,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_73_frame20,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_94_frame520,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_52_frame190,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_83_frame40,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_135_frame130,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_5_frame450,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENTJ_132_frame440,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_92_frame490,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_166_frame410,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_20_frame210,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJc_30_frame440,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_44_frame40,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_37_frame130,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_151_frame250,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_58_frame280,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_62_frame180,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJ_11_frame50,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_97_frame50,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_98_frame540,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJc_152_frame270,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_44_frame210,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_115_frame280,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_71_frame500,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISTP_169_frame120,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INTJc_127_frame190,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_46_frame380,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_147_frame300,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFPc_99_frame70,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTPc_112_frame80,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFP_85_frame200,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_135_frame440,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTPc_68_frame550,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_97_frame500,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFPc_55_frame40,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ENTPc_162_frame220,ENTPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ENFJ_88_frame200,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJ_9_frame430,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJ_90_frame60,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_37_frame440,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_139_frame150,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJc_156_frame250,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFP_86_frame250,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INTJc_131_frame40,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTP_166_frame160,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_40_frame230,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_125_frame160,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_44_frame370,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_157_frame150,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_142_frame120,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJc_78_frame590,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESFJc_76_frame110,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_33_frame500,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_128_frame50,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJ_133_frame50,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJ_70_frame310,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_54_frame90,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_8_frame190,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJc_52_frame580,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_117_frame270,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJc_119_frame470,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_28_frame220,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_172_frame30,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISTPc_68_frame430,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_97_frame460,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFP_85_frame360,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTJc_145_frame80,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTJc_143_frame240,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_40_frame350,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFP_0_frame290,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFP_86_frame330,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESFJ_70_frame70,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_139_frame20,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_9_frame550,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_37_frame520,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_53_frame140,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_126_frame430,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTP_168_frame480,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_14_frame180,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_98_frame150,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTP_160_frame380,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTP_19_frame90,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INTJc_125_frame410,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJ_142_frame450,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame420,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTP_165_frame40,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJc_81_frame320,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_29_frame390,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_171_frame80,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJc_36_frame490,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_50_frame10,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_110_frame270,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_48_frame310,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFPc_56_frame440,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ENFJ_93_frame130,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_1_frame320,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJ_63_frame150,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJc_120_frame220,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTPc_108_frame20,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJ_5_frame530,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTJc_144_frame240,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTP_20_frame70,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_97_frame110,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_172_frame290,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISFJc_119_frame100,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_170_frame440,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
